Index,Udemy course URL,Instructor URL,Intructor name,Instructor rating,Number of reviews,Number of students,Number of courses,LinkedIN URL,Youtube URL
2342,https://www.udemy.com/course/the-windows-presentation-foundation-wpf-course-for-beginners/,https://www.udemy.com/user/denispanjuta/,Denis Panjuta,4.5,"76,367","387,262",42,https://linkedin.com/company/tutorialseu,https://www.youtube.com/c/tutorialsEU
2343,https://www.udemy.com/course/python-design-patterns/,https://www.udemy.com/user/packtpublishing/,Packt Publishing,3.9,"53,528","417,882",902,https://linkedin.com/company/packt-publishing,https://www.youtube.com/packt1000
2344,https://www.udemy.com/course/oracle-certification-1z0-808-and-1z0-811-learnit/,https://www.udemy.com/user/andrii-piatakha/,Andrii Piatakha,4.4,"35,845","926,029",37,https://linkedin.com/in/andrii-piatakha/,https://www.youtube.com/channel/UCoCup19SG_poSEVwtTE3DLg
2345,https://www.udemy.com/course/ultimate-excel-programmer/,https://www.udemy.com/user/danielstrong3/,Daniel Strong,4.6,"18,937","140,915",10,https://linkedin.com/in/danielcstrong,https://www.youtube.com/ExcelVbaIsFun
2346,https://www.udemy.com/course/git-smart-learn-git-the-fun-way-with-unity-games/,https://www.udemy.com/user/bentristem/,Ben Tristem,4.7,"133,034","1,076,938",13,https://linkedin.com/company/gamedev-tv/,https://www.youtube.com/channel/UC2CRYvS0FWRkTpCU3l4j8Mg
2347,https://www.udemy.com/course/ml-and-python-in-finance-real-cases-and-practical-solutions/,https://www.udemy.com/user/ryan-ahmed/,"Dr. Ryan Ahmed, Ph.D., MBA",4.5,"35,964","352,097",48,https://linkedin.com/in/dr-ryan-ahmed-ph-d-mba-766963211/,https://www.youtube.com/channel/UC76VWNgXnU6z0RSPGwSkNIg/featured
2348,https://www.udemy.com/course/html5-css3-complete-course-for-beginners/,https://www.udemy.com/user/fatahgabrial/,Fatah Gabrial,4.3,"15,937","259,902",27,https://linkedin.com/in/fatahgabrial,https://www.youtube.com/c/PrimeInspire
2349,https://www.udemy.com/course/deep-reinforcement-learning/,https://www.udemy.com/user/hadelin-de-ponteves/,Hadelin de Ponteves,4.5,"324,282","1,819,273",45,https://linkedin.com/in/hadelin-de-ponteves-hon-phd-1425ba5b,https://www.youtube.com/channel/UCfatmRnNl-n6IwFkMhbBEVA
2350,https://www.udemy.com/course/golang-how-to-design-and-build-rest-microservices-in-go/,https://www.udemy.com/user/federico-leon/,Federico León,4.3,"2,307","14,795",4,https://linkedin.com/in/federico-leon-mbcs,https://www.youtube.com/fedeleoncba
2351,https://www.udemy.com/course/dart-programming/,https://www.udemy.com/user/frahaanhussain2/,Frahaan Hussain,3.9,"12,101","517,881",36,https://linkedin.com/company/sonar-systems?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A9198245%2Cidx%3A2-5-12%2CtarId%3A1450710834,https://www.youtube.com/user/sonarsystemslimited
2352,https://www.udemy.com/course/angular2/,https://www.udemy.com/user/mark-price-2/,Mark Wahlbeck,4.2,"49,706","307,955",15,https://linkedin.com/in/spentak,https://www.youtube.com//c/devslopes
2353,https://www.udemy.com/course/php-with-laravel-for-beginners-become-a-master-in-laravel/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,946",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
2354,https://www.udemy.com/course/sqldatabases/,https://www.udemy.com/user/kirilleremenko/,Kirill Eremenko,4.5,"656,707","2,496,555",59,https://linkedin.com/in/keremenko,https://www.youtube.com/@supermachinelearning
2355,https://www.udemy.com/course/csharp-advanced/,https://www.udemy.com/user/moshfeghhamedani/,Mosh Hamedani,4.5,"301,246","749,903",20,https://linkedin.com/in/mosh-hamedani/,https://www.youtube.com/user/programmingwithmosh
2356,https://www.udemy.com/course/nft-marketplace-in-react-typescript-solidity-full-guide/,https://www.udemy.com/user/filip-jerga-3/,Eincode by Filip Jerga,4.4,"4,692","42,950",22,https://linkedin.com/in/filip-jerga-5949b8106,https://www.youtube.com/channel/UCBA_4Q-Gk4bJxRrtpfdvTzw
2357,https://www.udemy.com/course/cpp-basics/,https://www.udemy.com/user/sunmitra-education/,Sunmitra Education,4.3,316,"31,071",4,https://linkedin.com/in/suniljigarg/,https://www.youtube.com/channel/UCsb7qlDb3CcTRQL5QlUi7Pg
2358,https://www.udemy.com/course/data-science-and-machine-learning-with-python-hands-on/,https://www.udemy.com/user/frankkane/,Sundog Education by Frank Kane,4.6,"152,327","745,764",35,https://linkedin.com/company/22299481/,https://www.youtube.com/c/SundogEducation
2359,https://www.udemy.com/course/azure-synapse-analytics-for-data-engineers/,https://www.udemy.com/user/ramesh-retnasamy-4/,Ramesh Retnasamy,4.7,"22,730","100,496",3,https://linkedin.com/in/ramesh-retnasamy/,https://www.youtube.com/channel/UCMqq3yHAh-8EEFEuWi-FGkw?sub_confirmation=1
2360,https://www.udemy.com/course/datastructurescncpp/,https://www.udemy.com/user/mohammed-abdul-bari-2/,Abdul Bari,4.6,"79,433","258,116",4,https://linkedin.com/in/abdul-bari-mohammed-5a328717/,https://www.youtube.com/channel/UCZCFT11CWBi3MHNlGf019nw
2361,https://www.udemy.com/course/devops-saving-your-code-from-the-apocalypse/,https://www.udemy.com/user/patrick-god/,Patrick God,4.4,"12,901","84,499",10,https://linkedin.com/in/patrickgod,https://www.youtube.com/channel/UCq8LldVrjqe61KQttZlLW8g?&ab_channel=PatrickGod
2362,https://www.udemy.com/course/databricks-fundamentals-apache-spark-core/,https://www.udemy.com/user/wadson-guimatsa/,Wadson Guimatsa,4.4,"4,130","32,688",4,https://linkedin.com/in/wadson-guimatsa,https://www.youtube.com/channel/UCEOOtfrcuvY-ADLJ5L8f1CA
2363,https://www.udemy.com/course/snowflake-zero-to-hero-masterclass/,https://www.udemy.com/user/kashish-gakkar/,Kashish Gakkar,4.3,"5,732","35,446",3,https://linkedin.com/in/kashish-gakkar-378a29118,https://www.youtube.com/channel/UCaPPuEHVW0NY-GG-_l3ooYA
2364,https://www.udemy.com/course/python-3-deep-dive-part-3/,https://www.udemy.com/user/fredbaptiste/,Dr. Fred Baptiste,4.8,"17,622","65,345",5,https://linkedin.com/in/fbaptiste,https://www.youtube.com/@mathbyteacademy
2365,https://www.udemy.com/course/learning-path-c-game-programming/,https://www.udemy.com/user/packtpublishing/,Packt Publishing,3.9,"53,528","417,882",902,https://linkedin.com/company/packt-publishing,https://www.youtube.com/packt1000
2366,https://www.udemy.com/course/devslopes-unity3d/,https://www.udemy.com/user/mark-price-2/,Mark Wahlbeck,4.2,"49,706","307,955",15,https://linkedin.com/in/spentak,https://www.youtube.com//c/devslopes
2367,https://www.udemy.com/course/technical-writing-how-to-write-api-software-documentation/,https://www.udemy.com/user/jordanstanchev/,JPDocu School of Technical Writing,4.4,"4,502","47,457",12,https://linkedin.com/company/jpdocuservices,https://www.youtube.com/@school_of_technical_writing
2368,https://www.udemy.com/course/using-modern-javascript/,https://www.udemy.com/user/nelsonlaquet2/,3D BUZZ Programming and Digital Art training,4.2,"5,481","131,796",17,https://linkedin.com/company/3d-buzz-inc?trk=biz-companies-cym,https://www.youtube.com/user/3DBuzz/playlists?view_as=public
2369,https://www.udemy.com/course/applied-statistical-modeling-for-data-analysis-in-r/,https://www.udemy.com/user/minervasingh/,Minerva Singh,4.4,"20,181","107,275",53,https://linkedin.com/in/minerva-singh-8134a790/,https://www.youtube.com/channel/UCV6tUfriDq3ZrXuYODkFywg
2370,https://www.udemy.com/course/electron-react-tutorial/,https://www.udemy.com/user/sgslo/,Stephen Grider,4.6,"432,176","1,302,953",32,https://linkedin.com/pub/stephen-grider/20/a23/170,https://www.youtube.com/channel/UCQCaS3atWyNHEy5PkDXdpNg/
2371,https://www.udemy.com/course/learn-azure/,https://www.udemy.com/user/shiv4/,Shivprasad Koirala,4.5,"12,407","94,661",18,https://linkedin.com/linkedin.com/in/questit,https://www.youtube.com/questpondvideos
2372,https://www.udemy.com/course/sql-the-complete-introduction-to-sql-programming/,https://www.udemy.com/user/ataouyl-yassin/,Yassin Marco,4.2,"52,622","1,431,122",27,https://linkedin.com/in/yassin-marco-241619164,https://www.youtube.com/channel/UC_R0QOzc9LiIiFb31GQPjPQ?sub_confirmation=1
2373,https://www.udemy.com/course/master-c-programming-with-visual-studio-for-all/,https://www.udemy.com/user/mohammadelhaj/,Mohammad El-Haj,4.4,667,"27,254",3,https://linkedin.com/in/mohammad-el-haj-6548302,https://www.youtube.com/c/Programmertube
2374,https://www.udemy.com/course/grpc-java/,https://www.udemy.com/user/jean-clement/,Clément Jean,4.4,"11,520","62,939",5,https://linkedin.com/in/clement-jean,https://www.youtube.com/channel/UCQPs416usObVhBTqN7Ifo_Q
2375,https://www.udemy.com/course/php-for-beginners-how-to-build-an-ecommerce-store/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,946",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
2376,https://www.udemy.com/course/learn-sap-odata-services-developments-in-2-hours/,https://www.udemy.com/user/raju-shrestha-7/,ZAP Yard,4.4,"1,867","6,603",2,https://linkedin.com/in/raju-shrestha-7011202a/,https://www.youtube.com/zapyard
2377,https://www.udemy.com/course/javascript-es6-tutorial/,https://www.udemy.com/user/sgslo/,Stephen Grider,4.6,"432,176","1,302,953",32,https://linkedin.com/pub/stephen-grider/20/a23/170,https://www.youtube.com/channel/UCQCaS3atWyNHEy5PkDXdpNg/
2378,https://www.udemy.com/course/python-for-data-science-and-machine-learning-beginners/,https://www.udemy.com/user/jay-shankar-batt/,Jay Bhatt,5,"4,272","29,821",3,https://linkedin.com/jay-shankar-bhatt-43297078,https://www.youtube.com/channel/UCo6om_1i4wnTrcNy7_UYNwg
2379,https://www.udemy.com/course/complete-mysql-training-for-data-analysis-on-linux/,https://www.udemy.com/user/imran-afzal-5/,Imran Afzal,4.6,"67,694","524,553",26,https://linkedin.com/in/imran-afzal-4092473/,https://www.youtube.com/c/imranafzal
2380,https://www.udemy.com/course/mobile-automation-using-appiumselenium-3/,https://www.udemy.com/user/rahul445/,Rahul Shetty,4.5,"297,118","758,879",29,https://linkedin.com/in/rahul-shetty-trainer/,https://www.youtube.com//c/RahulShettyAcademy
2381,https://www.udemy.com/course/mastering-nlp-with-deep-learning-in-keras/,https://www.udemy.com/user/548e556a63b2c/,CARLOS QUIROS,4.1,532,"10,408",5,https://linkedin.com/CARLOS QUIROS,https://www.youtube.com/channel/UCsCU01L8S3ujkg2ciz_IvLg
2382,https://www.udemy.com/course/the-modern-angular-bootcamp/,https://www.udemy.com/user/sgslo/,Stephen Grider,4.6,"432,176","1,302,953",32,https://linkedin.com/pub/stephen-grider/20/a23/170,https://www.youtube.com/channel/UCQCaS3atWyNHEy5PkDXdpNg/
2383,https://www.udemy.com/course/getting-started-with-php-programming/,https://www.udemy.com/user/marktrego/,Stone River eLearning,4.3,"92,961","982,778",498,https://linkedin.com/company/stone-river-elearning,https://www.youtube.com/stoneriverelearning
2384,https://www.udemy.com/course/java-programming-tutorial-for-beginners/,https://www.udemy.com/user/in28minutes/,in28Minutes Official,4.6,"351,212","1,410,085",52,https://linkedin.com/in/rangakaranam,https://www.youtube.com/user/rithustutorials
2385,https://www.udemy.com/course/unity-multiplayer-game-development-using-photon-2-2019/,https://www.udemy.com/user/saad-ali-43/,Saad Ali,4.1,362,"2,109",2,https://linkedin.com/in/saad-ali-14758312b/,https://www.youtube.com/fastsolution
2386,https://www.udemy.com/course/scaling-docker-on-aws/,https://www.udemy.com/user/nick-janetakis/,Nick Janetakis,4.2,"5,508","36,462",5,https://linkedin.com/in/nickjj,https://www.youtube.com/c/nickjanetakis
2387,https://www.udemy.com/course/awesome-nextjs-with-react-and-node-amazing-portfolio-app/,https://www.udemy.com/user/filip-jerga/,Filip Jerga,4.4,"5,896","57,890",24,https://linkedin.com/in/filip-jerga-5949b8106,https://www.youtube.com/channel/UCBA_4Q-Gk4bJxRrtpfdvTzw
2388,https://www.udemy.com/course/java-programming-fundamentals-training/,https://www.udemy.com/user/uplatz/,Uplatz Training,3.6,"14,512","400,045",160,https://linkedin.com/company/uplatz/,https://www.youtube.com/c/Uplatz/
2389,https://www.udemy.com/course/learn-mysql-for-beginners/,https://www.udemy.com/user/youaccel/,YouAccel Training,4.3,"80,191","1,673,204",70,https://linkedin.com/company/youaccel/,https://www.youtube.com/Youaccel1
2390,https://www.udemy.com/course/php-with-pdo-ultimate-crash-course/,https://www.udemy.com/user/edwin166/,Edwin Diaz,4.4,"131,760","872,946",46,https://linkedin.com/in/thisisedwindiaz,https://www.youtube.com/thewebsiteboyschool
2391,https://www.udemy.com/course/learn-kubernetes-using-google-cloud-gcp-kubernetes-engine/,https://www.udemy.com/user/54d2245f80ba9/,Samuel Lee,4.3,"2,455","25,160",3,https://linkedin.com/in/samuel-lee-0a56228b,https://www.youtube.com/channel/UCKx4wjIR3ExCjFvMb3vVFWQ
2392,https://www.udemy.com/course/swift-ios-mac/,https://www.udemy.com/user/frahaanhussain2/,Frahaan Hussain,3.9,"12,101","517,881",36,https://linkedin.com/company/sonar-systems?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A9198245%2Cidx%3A2-5-12%2CtarId%3A1450710834,https://www.youtube.com/user/sonarsystemslimited
2393,https://www.udemy.com/course/from-design-to-code/,https://www.udemy.com/user/danielautenrieth/,Brian Advent,4.4,"1,373","9,054",6,https://linkedin.com/in/brian-advent-971571171/,https://www.youtube.com/channel/UCysEngjfeIYapEER9K8aikw
2394,https://www.udemy.com/course/plc-programming-training-from-scratch-on-rslogix500-5000/,https://www.udemy.com/user/volodymyrromanov/,Vladimir Romanov,4.4,"4,334","18,307",4,https://linkedin.com/in/vladromanov/,https://www.youtube.com/eeenthusiast
2395,https://www.udemy.com/course/webdriverio-complete-beginner-course/,https://www.udemy.com/user/automation-bro/,Dilpreet Johal,4.6,"1,422","11,032",4,https://linkedin.com/company/sdetunicorns,https://www.youtube.com/sdetunicorns
2396,https://www.udemy.com/course/modern-devops/,https://www.udemy.com/user/packtpublishing/,Packt Publishing,3.9,"53,528","417,882",902,https://linkedin.com/company/packt-publishing,https://www.youtube.com/packt1000
2397,https://www.udemy.com/course/javascript-essentials-course/,https://www.udemy.com/user/kalobtaulien/,Kalob Taulien,4.5,"37,311","447,039",27,https://linkedin.com/in/kalobtaulien,https://www.youtube.com/c/CodingForEverybody
2398,https://www.udemy.com/course/spice-up-your-csharp-code-with-advanced-language-features/,https://www.udemy.com/user/markfarragher/,Mark Farragher,4.4,"14,817","71,160",12,https://linkedin.com/in/markfarragher/en,https://www.youtube.com/c/MarkFarragher
2399,https://www.udemy.com/course/ui-ux-design-animation-and-material-design-in-javafx/,https://www.udemy.com/user/mohamedadel24/,Mohamed Adel,3,884,"6,942",4,https://linkedin.com/in/mohamed-adel-891297a6/,https://www.youtube.com/c/ADLStartup
2400,https://www.udemy.com/course/how-to-use-xamarin-forms-beginner-to-advanced/,https://www.udemy.com/user/grant-klimaytys/,Grant Klimaytys,4.4,"19,237","309,117",26,https://linkedin.com/profile/preview?locale=en_US&trk=prof-0-sb-preview-primary-button,https://www.youtube.com/watch?v=2N-yvPrCcR8&list=PLxvooGgpi4Ncll6Z-NUez8bHnt8otqbMt
2401,https://www.udemy.com/course/modern-react-developer/,https://www.udemy.com/user/data-is-good-2/,Dataisgood Academy,4.3,"7,450","259,635",29,https://linkedin.com//company/data-is-good,https://www.youtube.com//c/DataisGood
2402,https://www.udemy.com/course/reactjs-building-production-ready-apps-start-to-finish/,https://www.udemy.com/user/nelsonlaquet2/,3D BUZZ Programming and Digital Art training,4.2,"5,481","131,796",17,https://linkedin.com/company/3d-buzz-inc?trk=biz-companies-cym,https://www.youtube.com/user/3DBuzz/playlists?view_as=public
2403,https://www.udemy.com/course/html-tutorials/,https://www.udemy.com/user/frahaanhussain2/,Frahaan Hussain,3.9,"12,101","517,881",36,https://linkedin.com/company/sonar-systems?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A9198245%2Cidx%3A2-5-12%2CtarId%3A1450710834,https://www.youtube.com/user/sonarsystemslimited
2404,https://www.udemy.com/course/shell-scripting-linux/,https://www.udemy.com/user/jasoncannon2/,Jason Cannon,4.5,"183,989","876,895",21,https://linkedin.com/in/jasonacannon,https://www.youtube.com/linuxtrainingacademy
2405,https://www.udemy.com/course/backend-master-class-golang-postgresql-kubernetes/,https://www.udemy.com/user/tech-school/,TECH SCHOOL,4.7,"1,389","45,911",,https://linkedin.com/company/techschoolguru/,https://www.youtube.com/c/TECHSCHOOLGURU
2406,https://www.udemy.com/course/protractor-tutorial/,https://www.udemy.com/user/rahul445/,Rahul Shetty,4.5,"297,118","758,879",29,https://linkedin.com/in/rahul-shetty-trainer/,https://www.youtube.com//c/RahulShettyAcademy
2407,https://www.udemy.com/course/machine-learning-with-core-ml-2-and-swift/,https://www.udemy.com/user/karolynyisztor/,Karoly Nyisztor • Professional Software Architect,4.5,"9,630","42,815",6,https://linkedin.com/in/nykaroly,https://www.youtube.com/c/swiftprogrammingtutorials
2408,https://www.udemy.com/course/learn-restful-apis-with-aspnet-core-5/,https://www.udemy.com/user/asfendyar/,Asfend Yar Hamid,4.4,"13,720","52,532",34,https://linkedin.com/in/asfend-yar-b77772112,https://www.youtube.com/channel/UCeWfj99w6TM54v_j_ThOuRg?sub_confirmation=1
2409,https://www.udemy.com/course/time-series-analysis-and-forecasting-with-python/,https://www.udemy.com/user/navid-shirzadi/,"Navid Shirzadi, Ph.D.",4.6,"2,052","73,826",10,https://linkedin.com/in/navid-shirzadi-08b939a3/,https://www.youtube.com/@NavidShirzadi
2410,https://www.udemy.com/course/introduction-to-php-programming-training-course/,https://www.udemy.com/user/simonsezit/,Simon Sez IT,4.5,"125,253","745,866",238,https://linkedin.com//company/simon-sez-it,https://www.youtube.com/simonsezittraining
2411,https://www.udemy.com/course/natural-language-processing-in-python/,https://www.udemy.com/user/lazy-programmer/,Lazy Programmer Inc.,4.7,"159,572","547,759",36,https://linkedin.com/company/lazyprogrammer.me,https://www.youtube.com/channel/UCdROkkPGHy6uVpUrIB4n3YQ
2412,https://www.udemy.com/course/linear-algebra-and-feature-selection-in-python/,https://www.udemy.com/user/365careers/,365 Careers,4.5,"727,184","2,517,289",104,https://linkedin.com/in/nedkokrastev/,https://www.youtube.com/365datascience
2413,https://www.udemy.com/course/cucumber-bdd-masterclass/,https://www.udemy.com/user/omprakash-chavan/,Omprakash Chavan,4.5,"4,461","27,693",4,https://linkedin.com/in/omprakash-chavan-049428103,https://www.youtube.com/channel/UCSfOfHuulBrxoLAr9WbpINg
2414,https://www.udemy.com/course/xamarin-android-a-master-guide-to-mobile-app-development/,https://www.udemy.com/user/grant-klimaytys/,Grant Klimaytys,4.4,"19,237","309,117",26,https://linkedin.com/profile/preview?locale=en_US&trk=prof-0-sb-preview-primary-button,https://www.youtube.com/watch?v=2N-yvPrCcR8&list=PLxvooGgpi4Ncll6Z-NUez8bHnt8otqbMt
2415,https://www.udemy.com/course/complete-guide-to-unit-testing-in-net-core-nunit-xunit/,https://www.udemy.com/user/bhrugenpatel/,Bhrugen Patel,4.6,"44,326","207,477",42,https://linkedin.com/in/bhrugenpatel/,https://www.youtube.com/channel/UC-4lngmBF7h1OVzmCuDiNdw
2416,https://www.udemy.com/course/bootstrap-from-scratch-fast-and-responsive-web-development/,https://www.udemy.com/user/mammoth-interactive/,Mammoth Interactive,4.3,"11,911","383,951",225,https://linkedin.com/in/johnbura,https://www.youtube.com/mammothinteractive?sub_confirmation=1
2417,https://www.udemy.com/course/angular-pwa-course/,https://www.udemy.com/user/vascocavalheiro/,Angular University,4.5,"38,213","195,016",18,https://linkedin.com/in/vascocavalheiro,https://www.youtube.com/channel/UC3cEGKhg3OERn-ihVsJcb7A
2418,https://www.udemy.com/course/intro-to-html-web-development/,https://www.udemy.com/user/kyle-pew/,Kyle Pew,4.6,"504,014","1,604,113",25,https://linkedin.com/in/kylepew,https://www.youtube.com/channel/UCbCHkRl8AGEVmdF369Er7VQ
2419,https://www.udemy.com/course/apache-spark-streaming-in-scala/,https://www.udemy.com/user/prashant-kumar-pandey-13/,Prashant Kumar Pandey,4.6,"19,237","103,426",12,https://linkedin.com/in/prashant-kumar-pandey/,https://www.youtube.com/learningjournalin
2420,https://www.udemy.com/course/apache-spark-with-scala-hands-on-with-big-data/,https://www.udemy.com/user/frankkane/,Sundog Education by Frank Kane,4.6,"152,327","745,764",35,https://linkedin.com/company/22299481/,https://www.youtube.com/c/SundogEducation
2421,https://www.udemy.com/course/angular5/,https://www.udemy.com/user/josephparys/,Joe Parys,4.3,"72,941","932,029",88,https://linkedin.com/linkedin.com/in/joe-parys-7816799a,https://www.youtube.com/UCRukJuuBAdoHMTBIsFJAgvw
2422,https://www.udemy.com/course/machine-learning-no-code-approach-using-azure-ml-studio/,https://www.udemy.com/user/adersonoliveira/,Aderson Oliveira,5,538,"5,617",,https://linkedin.com/in/adersonoliveira,https://www.youtube.com/TheSoloCoders
2423,https://www.udemy.com/course/nlp-in-python/,https://www.udemy.com/user/laxmi-kant-tiwari/,Laxmi Kant | KGP Talkie,4.5,"2,396","66,363",9,https://linkedin.com/in/laxmimerit,https://www.youtube.com/kgptalkie
2424,https://www.udemy.com/course/complete-codeigniter-3-series-with-bootstrap-4-projects/,https://www.udemy.com/user/shehzad-ahmed/,Shakzee Arain,3.6,303,"24,530",14,https://linkedin.com/in/shakzee/,https://www.youtube.com/shakzee
2425,https://www.udemy.com/course/angular2-advanced/,https://www.udemy.com/user/moshfeghhamedani/,Mosh Hamedani,4.5,"301,246","749,903",20,https://linkedin.com/in/mosh-hamedani/,https://www.youtube.com/user/programmingwithmosh
2426,https://www.udemy.com/course/100-front-end-interview-questions-challenge/,https://www.udemy.com/user/dylanisrael/,Dylan Israel,4.3,"1,180","31,467",4,https://linkedin.com/in/dylan310,https://www.youtube.com/CodingTutorials360
2427,https://www.udemy.com/course/mysql-database-development-mastery/,https://www.udemy.com/user/trevoirwilliams/,Trevoir Williams,4.5,"16,406","440,130",28,https://linkedin.com/in/trevoirwilliams,https://www.youtube.com/c/trevoirwilliams
2428,https://www.udemy.com/course/golang-how-to-build-a-blockchain-in-go/,https://www.udemy.com/user/jun-sakai/,酒井 潤 (Jun Sakai),4.4,"41,123","168,954",24,https://linkedin.com/in/sakaijun,https://www.youtube.com/channel/UCqRPKFts1Puj6Wn7U4e3ppA
2429,https://www.udemy.com/course/the-complete-guide-to-testing-javascript-node-applications/,https://www.udemy.com/user/kati-frantz/,Kati Frantz-Vallie Mbiyekeh,4.4,"5,989","76,475",7,https://linkedin.com/in/bahdcoder,https://www.youtube.com/channel/UCn64606mPe0azbemulFn42w
2430,https://www.udemy.com/course/learn-to-build-8-android-widgets-in-2-hours/,https://www.udemy.com/user/edyoda2/,EdYoda Digital University,4.2,"44,161","1,129,742",15,https://linkedin.com/company/edyoda/,https://www.youtube.com/channel/UCs0XjxigSdATIXxMXHsjnXg
2431,https://www.udemy.com/course/asp-net-core-3/,https://www.udemy.com/user/pavol-almasi/,Pavol Almasi,4.5,"3,020","43,836",16,https://linkedin.com//in/pavolalmasi/,https://www.youtube.com/codingchallenges
2432,https://www.udemy.com/course/learn-jquery-crash-course/,https://www.udemy.com/user/simonsezit/,Simon Sez IT,4.5,"125,253","745,866",238,https://linkedin.com//company/simon-sez-it,https://www.youtube.com/simonsezittraining
2433,https://www.udemy.com/course/elementor-101-build-amazing-wordpress-pages-with-no-coding/,https://www.udemy.com/user/alexanderoni/,Alexander Oni,4.6,"63,210","198,588",26,https://linkedin.com/in/alexanderoni,https://www.youtube.com/channel/UCtQyEeodbKJghD9JuhN-KQw
2434,https://www.udemy.com/course/jsp-servlet-free-course/,https://www.udemy.com/user/studyeasy/,StudyEasy Organisation,4.4,"15,316","169,933",17,https://linkedin.com/company/studyeasyorg,https://www.youtube.com/c/+StudyEasyOrganization
2435,https://www.udemy.com/course/c-advanced-concepts/,https://www.udemy.com/user/sandeep-soni-11/,Sandeep Soni,4.2,"3,372","52,234",66,https://linkedin.com/in/sandeepsoni123/,https://www.youtube.com/user/Deccansoft123
2436,https://www.udemy.com/course/selenium-in-c-sharp-taf-for-beginners-learnit/,https://www.udemy.com/user/tigran-136/,Tigran Ter-Karapetyants,4.4,"2,017","357,233",9,https://linkedin.com/in/tihran-ter-karapetiants/,https://www.youtube.com/channel/UCoCup19SG_poSEVwtTE3DLg
2437,https://www.udemy.com/course/practical-data-science-reducing-high-dimensional-data-in-r/,https://www.udemy.com/user/manuelamunategui/,Manuel Amunategui,4.5,"1,551","50,239",11,https://linkedin.com/pub/manuel-amunategui/23/489/207,https://www.youtube.com/user/mamunate/videos
2438,https://www.udemy.com/course/learning-path-the-roadway-to-ibm-cognos-analytics/,https://www.udemy.com/user/packtpublishing/,Packt Publishing,3.9,"53,528","417,882",902,https://linkedin.com/company/packt-publishing,https://www.youtube.com/packt1000
2439,https://www.udemy.com/course/mysql-dba-for-beginners/,https://www.udemy.com/user/maven-analytics/,Maven Analytics,4.6,"364,249","1,062,454",37,https://linkedin.com/company/maven-analytics,https://www.youtube.com/c/MavenAnalytics
2440,https://www.udemy.com/course/vim-training-course-ruby-developers/,https://www.udemy.com/user/jordanhudgens/,Jordan Hudgens,4.5,"24,890","99,213",16,https://linkedin.com/jordan-hudgens-37442b74,https://www.youtube.com/edutechional
2441,https://www.udemy.com/course/how-to-make-a-website-with-wordpress-2019-step-by-step/,https://www.udemy.com/user/darrel-wilson-2/,Darrel Wilson,4.1,"7,063","159,770",18,https://linkedin.com/in/darrel-wilson-0435166b,https://www.youtube.com/channel/UC5alq-VmYnfQZt7YaNgdcGw
2442,https://www.udemy.com/course/basic-introduction-and-programming-of-plcs-using-logix5000/,https://www.udemy.com/user/jeff-sharman/,Jeff Sharman,4.4,"2,814","7,821",9,https://linkedin.com/www.linkedin.com/in/jeff-sharman-878b486b,https://www.youtube.com/5zZ9COOWSNsn26FopWUngA
2443,https://www.udemy.com/course/advanced-php-web-development-w-mysql-github-bootstrap-4/,https://www.udemy.com/user/trevoirwilliams/,Trevoir Williams,4.5,"16,406","440,130",28,https://linkedin.com/in/trevoirwilliams,https://www.youtube.com/c/trevoirwilliams
2444,https://www.udemy.com/course/introduction-to-artificial-neural-network-and-deep-learning/,https://www.udemy.com/user/seyedali-mirjalili/,Seyedali Mirjalili,4.4,"4,338","17,243",8,https://linkedin.com/in/alimirjalili,https://www.youtube.com/channel/UCGqlMrnhuH3DD80cWG8xw8A
2445,https://www.udemy.com/course/nodejs-certification-training/,https://www.udemy.com/user/uplatz/,Uplatz Training,3.6,"14,512","400,045",160,https://linkedin.com/company/uplatz/,https://www.youtube.com/c/Uplatz/
2446,https://www.udemy.com/course/start-and-develop-a-successful-career-in-software-testing/,https://www.udemy.com/user/magdy-hanna/,"Magdy Hanna, Ph.D.",4.3,179,655,,https://linkedin.com/in/magdy-hanna-ph-d-45996126?trk=org-employees_mini-profile_cta,https://www.youtube.com/user/IISTtestingtips
2447,https://www.udemy.com/course/learn-to-develop-for-cloud-with-pivotal-cloud-foundry/,https://www.udemy.com/user/niyazierdogan/,Niyazi Erdogan,4.3,"7,012","36,193",14,https://linkedin.com/in/niyazi-erdogan/,https://www.youtube.com/channel/UCCszaJQsO80Do4DXSQ1pkQQ
2448,https://www.udemy.com/course/microsoft-azure-data-lake/,https://www.udemy.com/user/eshant-garg/,"Eshant Garg | | LearnCloud.Info | 100,000+ Enrollments",4.6,"25,073","144,489",13,https://linkedin.com/in/eshantgarg/,https://www.youtube.com/channel/UCMNZ-LMoWewHm-Cu74L9zUw?sub_confirmation=1
